user_id,timestamp,base_station_id,zone,persona_type
U046,2024-06-05 02:02:24,BS109,south_residential,dormitory_resident
U047,2024-06-05 02:02:24,BS109,south_residential,academic
U048,2024-06-05 02:02:24,BS102,south_residential,social_student
U049,2024-06-05 02:02:24,BS109,south_residential,social_student
U050,2024-06-05 02:02:24,BS302,south_residential,dormitory_resident
U001,2024-06-05 03:58:04,BS210,east_transport,academic
U002,2024-06-05 03:58:04,BS109,south_residential,dormitory_resident
U003,2024-06-05 03:58:04,BS302,south_residential,academic
U004,2024-06-05 03:58:04,BS217,north_commercial,shopaholic
U005,2024-06-05 03:58:04,BS110,south_residential,student_athlete
U006,2024-06-05 03:58:04,BS101,south_residential,foodie
U007,2024-06-05 03:58:04,BS302,south_residential,social_student
U008,2024-06-05 03:58:04,BS102,south_residential,social_student
U009,2024-06-05 03:58:04,BS102,south_residential,traveler
U010,2024-06-05 03:58:04,BS101,south_residential,academic
U011,2024-06-05 03:58:04,BS301,east_transport,student_athlete
U012,2024-06-05 03:58:04,BS101,south_residential,social_student
U013,2024-06-05 03:58:04,BS110,south_residential,academic
U014,2024-06-05 03:58:04,BS109,south_residential,academic
U015,2024-06-05 03:58:04,BS104,teaching_core,academic
U016,2024-06-05 03:58:04,BS102,south_residential,foodie
U017,2024-06-05 03:58:04,BS109,south_residential,academic
U018,2024-06-05 03:58:04,BS210,east_transport,shopaholic
U019,2024-06-05 03:58:04,BS110,south_residential,dormitory_resident
U020,2024-06-05 03:58:04,BS109,south_residential,academic
U021,2024-06-05 03:58:04,BS302,south_residential,academic
U022,2024-06-05 03:58:04,BS110,south_residential,academic
U023,2024-06-05 03:58:04,BS217,north_commercial,social_student
U024,2024-06-05 03:58:04,BS110,south_residential,academic
U025,2024-06-05 03:58:04,BS209,north_commercial,commuter
U026,2024-06-05 03:58:04,BS110,south_residential,academic
U027,2024-06-05 03:58:04,BS110,south_residential,dormitory_resident
U028,2024-06-05 03:58:04,BS110,south_residential,student_athlete
U029,2024-06-05 03:58:04,BS302,south_residential,foodie
U030,2024-06-05 03:58:04,BS109,south_residential,academic
U031,2024-06-05 03:58:04,BS102,south_residential,academic
U032,2024-06-05 03:58:04,BS102,south_residential,dormitory_resident
U033,2024-06-05 03:58:04,BS109,south_residential,student_athlete
U034,2024-06-05 03:58:04,BS302,south_residential,social_student
U035,2024-06-05 03:58:04,BS110,south_residential,student_athlete
U036,2024-06-05 03:58:04,BS302,south_residential,dormitory_resident
U037,2024-06-05 03:58:04,BS101,south_residential,dormitory_resident
U038,2024-06-05 03:58:04,BS109,south_residential,dormitory_resident
U039,2024-06-05 03:58:04,BS215,north_commercial,dormitory_resident
U040,2024-06-05 03:58:04,BS109,south_residential,foodie
U041,2024-06-05 03:58:04,BS201,teaching_core,shopaholic
U042,2024-06-05 03:58:04,BS302,south_residential,social_student
U043,2024-06-05 03:58:04,BS210,east_transport,academic
U044,2024-06-05 03:58:04,BS101,south_residential,student_athlete
U045,2024-06-05 03:58:04,BS216,north_commercial,academic
U046,2024-06-05 03:58:04,BS109,south_residential,dormitory_resident
U047,2024-06-05 03:58:04,BS302,south_residential,academic
U048,2024-06-05 03:58:04,BS302,south_residential,social_student
U049,2024-06-05 03:58:04,BS109,south_residential,social_student
U050,2024-06-05 03:58:04,BS110,south_residential,dormitory_resident
U001,2024-06-05 04:38:34,BS101,south_residential,academic
U002,2024-06-05 04:38:34,BS110,south_residential,dormitory_resident
U003,2024-06-05 04:38:34,BS302,south_residential,academic
U004,2024-06-05 04:38:34,BS215,north_commercial,shopaholic
U005,2024-06-05 04:38:34,BS302,south_residential,student_athlete
U006,2024-06-05 04:38:34,BS302,south_residential,foodie
U007,2024-06-05 04:38:34,BS102,south_residential,social_student
U008,2024-06-05 04:38:34,BS101,south_residential,social_student
U009,2024-06-05 04:38:34,BS202,teaching_core,traveler
U010,2024-06-05 04:38:34,BS213,teaching_core,academic
U011,2024-06-05 04:38:34,BS109,south_residential,student_athlete
U012,2024-06-05 04:38:34,BS302,south_residential,social_student
U013,2024-06-05 04:38:34,BS302,south_residential,academic
U014,2024-06-05 04:38:34,BS102,south_residential,academic
U015,2024-06-05 04:38:34,BS201,teaching_core,academic
U016,2024-06-05 04:38:34,BS108,east_transport,foodie
U017,2024-06-05 04:38:34,BS109,south_residential,academic
U018,2024-06-05 04:38:34,BS106,north_commercial,shopaholic
U019,2024-06-05 04:38:34,BS109,south_residential,dormitory_resident
U020,2024-06-05 04:38:34,BS302,south_residential,academic
U021,2024-06-05 04:38:34,BS302,south_residential,academic
U022,2024-06-05 04:38:34,BS101,south_residential,academic
U023,2024-06-05 04:38:34,BS106,north_commercial,social_student
U024,2024-06-05 04:38:34,BS215,north_commercial,academic
U025,2024-06-05 04:38:34,BS214,teaching_core,commuter
U026,2024-06-05 04:38:34,BS102,south_residential,academic
U027,2024-06-05 04:38:34,BS110,south_residential,dormitory_resident
U028,2024-06-05 04:38:34,BS302,south_residential,student_athlete
U029,2024-06-05 04:38:34,BS302,south_residential,foodie
U030,2024-06-05 04:38:34,BS102,south_residential,academic
U031,2024-06-05 04:38:34,BS109,south_residential,academic
U032,2024-06-05 04:38:34,BS102,south_residential,dormitory_resident
U033,2024-06-05 04:38:34,BS109,south_residential,student_athlete
U034,2024-06-05 04:38:34,BS110,south_residential,social_student
U035,2024-06-05 04:38:34,BS102,south_residential,student_athlete
U036,2024-06-05 04:38:34,BS302,south_residential,dormitory_resident
U037,2024-06-05 04:38:34,BS102,south_residential,dormitory_resident
U038,2024-06-05 04:38:34,BS109,south_residential,dormitory_resident
U039,2024-06-05 04:38:34,BS302,south_residential,dormitory_resident
U040,2024-06-05 04:38:34,BS110,south_residential,foodie
U041,2024-06-05 04:38:34,BS209,north_commercial,shopaholic
U042,2024-06-05 04:38:34,BS109,south_residential,social_student
U043,2024-06-05 04:38:34,BS109,south_residential,academic
U044,2024-06-05 04:38:34,BS102,south_residential,student_athlete
U045,2024-06-05 04:38:34,BS208,north_commercial,academic
U046,2024-06-05 04:38:34,BS110,south_residential,dormitory_resident
U047,2024-06-05 04:38:34,BS110,south_residential,academic
U048,2024-06-05 04:38:34,BS110,south_residential,social_student
U049,2024-06-05 04:38:34,BS101,south_residential,social_student
U050,2024-06-05 04:38:34,BS109,south_residential,dormitory_resident
U001,2024-06-05 05:36:36,BS109,south_residential,academic
U002,2024-06-05 05:36:36,BS302,south_residential,dormitory_resident
U003,2024-06-05 05:36:36,BS109,south_residential,academic
U004,2024-06-05 05:36:36,BS216,north_commercial,shopaholic
U005,2024-06-05 05:36:36,BS109,south_residential,student_athlete
U006,2024-06-05 05:36:36,BS101,south_residential,foodie
U007,2024-06-05 05:36:36,BS109,south_residential,social_student
U008,2024-06-05 05:36:36,BS209,north_commercial,social_student
U009,2024-06-05 05:36:36,BS204,teaching_core,traveler
U010,2024-06-05 05:36:36,BS105,teaching_core,academic
U011,2024-06-05 05:36:36,BS105,teaching_core,student_athlete
U012,2024-06-05 05:36:36,BS109,south_residential,social_student
U013,2024-06-05 05:36:36,BS109,south_residential,academic
U014,2024-06-05 05:36:36,BS102,south_residential,academic
U015,2024-06-05 05:36:36,BS204,teaching_core,academic
U016,2024-06-05 05:36:36,BS102,south_residential,foodie
U017,2024-06-05 05:36:36,BS302,south_residential,academic
U018,2024-06-05 05:36:36,BS107,east_transport,shopaholic
U019,2024-06-05 05:36:36,BS302,south_residential,dormitory_resident
U020,2024-06-05 05:36:36,BS102,south_residential,academic
U021,2024-06-05 05:36:36,BS102,south_residential,academic
U022,2024-06-05 05:36:36,BS302,south_residential,academic
U023,2024-06-05 05:36:36,BS204,teaching_core,social_student
U024,2024-06-05 05:36:36,BS106,north_commercial,academic
U025,2024-06-05 05:36:36,BS301,east_transport,commuter
U026,2024-06-05 05:36:36,BS302,south_residential,academic
U027,2024-06-05 05:36:36,BS302,south_residential,dormitory_resident
U028,2024-06-05 05:36:36,BS203,teaching_core,student_athlete
U029,2024-06-05 05:36:36,BS101,south_residential,foodie
U030,2024-06-05 05:36:36,BS110,south_residential,academic
U031,2024-06-05 05:36:36,BS110,south_residential,academic
U032,2024-06-05 05:36:36,BS109,south_residential,dormitory_resident
U033,2024-06-05 05:36:36,BS109,south_residential,student_athlete
U034,2024-06-05 05:36:36,BS102,south_residential,social_student
U035,2024-06-05 05:36:36,BS302,south_residential,student_athlete
U036,2024-06-05 05:36:36,BS101,south_residential,dormitory_resident
U037,2024-06-05 05:36:36,BS106,north_commercial,dormitory_resident
U038,2024-06-05 05:36:36,BS302,south_residential,dormitory_resident
U039,2024-06-05 05:36:36,BS217,north_commercial,dormitory_resident
U040,2024-06-05 05:36:36,BS110,south_residential,foodie
U041,2024-06-05 05:36:36,BS215,north_commercial,shopaholic
U042,2024-06-05 05:36:36,BS208,north_commercial,social_student
U043,2024-06-05 05:36:36,BS101,south_residential,academic
U044,2024-06-05 05:36:36,BS302,south_residential,student_athlete
U045,2024-06-05 05:36:36,BS217,north_commercial,academic
U046,2024-06-05 05:36:36,BS110,south_residential,dormitory_resident
U047,2024-06-05 05:36:36,BS101,south_residential,academic
U048,2024-06-05 05:36:36,BS302,south_residential,social_student
U049,2024-06-05 05:36:36,BS101,south_residential,social_student
U050,2024-06-05 05:36:36,BS102,south_residential,dormitory_resident
U001,2024-06-05 06:46:28,BS301,east_transport,academic
U002,2024-06-05 06:46:28,BS102,south_residential,dormitory_resident
U003,2024-06-05 06:46:28,BS106,north_commercial,academic
U004,2024-06-05 06:46:28,BS216,north_commercial,shopaholic
U005,2024-06-05 06:46:28,BS101,south_residential,student_athlete
U006,2024-06-05 06:46:28,BS302,south_residential,foodie
U007,2024-06-05 06:46:28,BS101,south_residential,social_student
U008,2024-06-05 06:46:28,BS209,north_commercial,social_student
U009,2024-06-05 06:46:28,BS105,teaching_core,traveler
U010,2024-06-05 06:46:28,BS110,south_residential,academic
U011,2024-06-05 06:46:28,BS101,south_residential,student_athlete
U012,2024-06-05 06:46:28,BS102,south_residential,social_student
U013,2024-06-05 06:46:28,BS109,south_residential,academic
U014,2024-06-05 06:46:28,BS302,south_residential,academic
U015,2024-06-05 06:46:28,BS206,teaching_core,academic
U016,2024-06-05 06:46:28,BS102,south_residential,foodie
U017,2024-06-05 06:46:28,BS302,south_residential,academic
U018,2024-06-05 06:46:28,BS110,south_residential,shopaholic
U019,2024-06-05 06:46:28,BS109,south_residential,dormitory_resident
U020,2024-06-05 06:46:28,BS109,south_residential,academic
U021,2024-06-05 06:46:28,BS101,south_residential,academic
U022,2024-06-05 06:46:28,BS109,south_residential,academic
U023,2024-06-05 06:46:28,BS213,teaching_core,social_student
U024,2024-06-05 06:46:28,BS216,north_commercial,academic
U025,2024-06-05 06:46:28,BS210,east_transport,commuter
U026,2024-06-05 06:46:28,BS110,south_residential,academic
U027,2024-06-05 06:46:28,BS102,south_residential,dormitory_resident
U028,2024-06-05 06:46:28,BS202,teaching_core,student_athlete
U029,2024-06-05 06:46:28,BS110,south_residential,foodie
U030,2024-06-05 06:46:28,BS102,south_residential,academic
U031,2024-06-05 06:46:28,BS101,south_residential,academic
U032,2024-06-05 06:46:28,BS101,south_residential,dormitory_resident
U033,2024-06-05 06:46:28,BS101,south_residential,student_athlete
U034,2024-06-05 06:46:28,BS102,south_residential,social_student
U035,2024-06-05 06:46:28,BS109,south_residential,student_athlete
U036,2024-06-05 06:46:28,BS110,south_residential,dormitory_resident
U037,2024-06-05 06:46:28,BS217,north_commercial,dormitory_resident
U038,2024-06-05 06:46:28,BS101,south_residential,dormitory_resident
U039,2024-06-05 06:46:28,BS101,south_residential,dormitory_resident
U040,2024-06-05 06:46:28,BS302,south_residential,foodie
U041,2024-06-05 06:46:28,BS101,south_residential,shopaholic
U042,2024-06-05 06:46:28,BS102,south_residential,social_student
U043,2024-06-05 06:46:28,BS302,south_residential,academic
U044,2024-06-05 06:46:28,BS101,south_residential,student_athlete
U045,2024-06-05 06:46:28,BS208,north_commercial,academic
U046,2024-06-05 06:46:28,BS102,south_residential,dormitory_resident
U047,2024-06-05 06:46:28,BS102,south_residential,academic
U048,2024-06-05 06:46:28,BS302,south_residential,social_student
U049,2024-06-05 06:46:28,BS302,south_residential,social_student
U050,2024-06-05 06:46:28,BS101,south_residential,dormitory_resident
U001,2024-06-05 07:40:50,BS301,east_transport,academic
U002,2024-06-05 07:40:50,BS109,south_residential,dormitory_resident
U003,2024-06-05 07:40:50,BS215,north_commercial,academic
U004,2024-06-05 07:40:50,BS106,north_commercial,shopaholic
U005,2024-06-05 07:40:50,BS110,south_residential,student_athlete
U006,2024-06-05 07:40:50,BS203,teaching_core,foodie
U007,2024-06-05 07:40:50,BS109,south_residential,social_student
U008,2024-06-05 07:40:50,BS102,south_residential,social_student
U009,2024-06-05 07:40:50,BS207,teaching_core,traveler
U010,2024-06-05 07:40:50,BS109,south_residential,academic
U011,2024-06-05 07:40:50,BS209,north_commercial,student_athlete
U012,2024-06-05 07:40:50,BS110,south_residential,social_student
U013,2024-06-05 07:40:50,BS209,north_commercial,academic
U014,2024-06-05 07:40:50,BS109,south_residential,academic
U015,2024-06-05 07:40:50,BS202,teaching_core,academic
U016,2024-06-05 07:40:50,BS302,south_residential,foodie
U017,2024-06-05 07:40:50,BS110,south_residential,academic
U018,2024-06-05 07:40:50,BS107,east_transport,shopaholic
U019,2024-06-05 07:40:50,BS109,south_residential,dormitory_resident
U020,2024-06-05 07:40:50,BS109,south_residential,academic
U021,2024-06-05 07:40:50,BS110,south_residential,academic
U022,2024-06-05 07:40:50,BS101,south_residential,academic
U023,2024-06-05 07:40:50,BS209,north_commercial,social_student
U024,2024-06-05 07:40:50,BS106,north_commercial,academic
U025,2024-06-05 07:40:50,BS107,east_transport,commuter
U026,2024-06-05 07:40:50,BS206,teaching_core,academic
U027,2024-06-05 07:40:50,BS110,south_residential,dormitory_resident
U028,2024-06-05 07:40:50,BS102,south_residential,student_athlete
U029,2024-06-05 07:40:50,BS109,south_residential,foodie
U030,2024-06-05 07:40:50,BS210,east_transport,academic
U031,2024-06-05 07:40:50,BS302,south_residential,academic
U032,2024-06-05 07:40:50,BS110,south_residential,dormitory_resident
U033,2024-06-05 07:40:50,BS101,south_residential,student_athlete
U034,2024-06-05 07:40:50,BS101,south_residential,social_student
U035,2024-06-05 07:40:50,BS110,south_residential,student_athlete
U036,2024-06-05 07:40:50,BS208,north_commercial,dormitory_resident
U037,2024-06-05 07:40:50,BS217,north_commercial,dormitory_resident
U038,2024-06-05 07:40:50,BS302,south_residential,dormitory_resident
U039,2024-06-05 07:40:50,BS302,south_residential,dormitory_resident
U040,2024-06-05 07:40:50,BS102,south_residential,foodie
U041,2024-06-05 07:40:50,BS210,east_transport,shopaholic
U042,2024-06-05 07:40:50,BS215,north_commercial,social_student
U043,2024-06-05 07:40:50,BS110,south_residential,academic
U044,2024-06-05 07:40:50,BS202,teaching_core,student_athlete
U045,2024-06-05 07:40:50,BS302,south_residential,academic
U046,2024-06-05 07:40:50,BS302,south_residential,dormitory_resident
U047,2024-06-05 07:40:50,BS101,south_residential,academic
U048,2024-06-05 07:40:50,BS101,south_residential,social_student
U049,2024-06-05 07:40:50,BS102,south_residential,social_student
U050,2024-06-05 07:40:50,BS102,south_residential,dormitory_resident
U001,2024-06-05 08:48:52,BS212,teaching_core,academic
U002,2024-06-05 08:48:52,BS102,south_residential,dormitory_resident
U003,2024-06-05 08:48:52,BS211,teaching_core,academic
U004,2024-06-05 08:48:52,BS209,north_commercial,shopaholic
U005,2024-06-05 08:48:52,BS101,south_residential,student_athlete
U006,2024-06-05 08:48:52,BS212,teaching_core,foodie
U007,2024-06-05 08:48:52,BS207,teaching_core,social_student
U008,2024-06-05 08:48:52,BS206,teaching_core,social_student
U009,2024-06-05 08:48:52,BS202,teaching_core,traveler
U010,2024-06-05 08:48:52,BS206,teaching_core,academic
U011,2024-06-05 08:48:52,BS215,north_commercial,student_athlete
U012,2024-06-05 08:48:52,BS110,south_residential,social_student
U013,2024-06-05 08:48:52,BS217,north_commercial,academic
U014,2024-06-05 08:48:52,BS101,south_residential,academic
U015,2024-06-05 08:48:52,BS213,teaching_core,academic
U016,2024-06-05 08:48:52,BS207,teaching_core,foodie
U017,2024-06-05 08:48:52,BS102,south_residential,academic
U018,2024-06-05 08:48:52,BS301,east_transport,shopaholic
U019,2024-06-05 08:48:52,BS207,teaching_core,dormitory_resident
U020,2024-06-05 08:48:52,BS203,teaching_core,academic
U021,2024-06-05 08:48:52,BS102,south_residential,academic
U022,2024-06-05 08:48:52,BS110,south_residential,academic
U023,2024-06-05 08:48:52,BS106,north_commercial,social_student
U024,2024-06-05 08:48:52,BS208,north_commercial,academic
U025,2024-06-05 08:48:52,BS108,east_transport,commuter
U026,2024-06-05 08:48:52,BS101,south_residential,academic
U027,2024-06-05 08:48:52,BS110,south_residential,dormitory_resident
U028,2024-06-05 08:48:52,BS212,teaching_core,student_athlete
U029,2024-06-05 08:48:52,BS101,south_residential,foodie
U030,2024-06-05 08:48:52,BS210,east_transport,academic
U031,2024-06-05 08:48:52,BS205,teaching_core,academic
U032,2024-06-05 08:48:52,BS205,teaching_core,dormitory_resident
U033,2024-06-05 08:48:52,BS109,south_residential,student_athlete
U034,2024-06-05 08:48:52,BS109,south_residential,social_student
U035,2024-06-05 08:48:52,BS101,south_residential,student_athlete
U036,2024-06-05 08:48:52,BS216,north_commercial,dormitory_resident
U037,2024-06-05 08:48:52,BS214,teaching_core,dormitory_resident
U038,2024-06-05 08:48:52,BS110,south_residential,dormitory_resident
U039,2024-06-05 08:48:52,BS208,north_commercial,dormitory_resident
U040,2024-06-05 08:48:52,BS301,east_transport,foodie
U041,2024-06-05 08:48:52,BS106,north_commercial,shopaholic
U042,2024-06-05 08:48:52,BS102,south_residential,social_student
U043,2024-06-05 08:48:52,BS101,south_residential,academic
U044,2024-06-05 08:48:52,BS212,teaching_core,student_athlete
U045,2024-06-05 08:48:52,BS205,teaching_core,academic
U046,2024-06-05 08:48:52,BS302,south_residential,dormitory_resident
U047,2024-06-05 08:48:52,BS101,south_residential,academic
U048,2024-06-05 08:48:52,BS110,south_residential,social_student
U049,2024-06-05 08:48:52,BS102,south_residential,social_student
U050,2024-06-05 08:48:52,BS102,south_residential,dormitory_resident
U001,2024-06-05 09:58:34,BS214,teaching_core,academic
U002,2024-06-05 09:58:34,BS207,teaching_core,dormitory_resident
U003,2024-06-05 09:58:34,BS302,south_residential,academic
U004,2024-06-05 09:58:34,BS209,north_commercial,shopaholic
U005,2024-06-05 09:58:34,BS206,teaching_core,student_athlete
U006,2024-06-05 09:58:34,BS216,north_commercial,foodie
U007,2024-06-05 09:58:34,BS213,teaching_core,social_student
U008,2024-06-05 09:58:34,BS103,teaching_core,social_student
U009,2024-06-05 09:58:34,BS301,east_transport,traveler
U010,2024-06-05 09:58:34,BS201,teaching_core,academic
U011,2024-06-05 09:58:34,BS106,north_commercial,student_athlete
U012,2024-06-05 09:58:34,BS212,teaching_core,social_student
U013,2024-06-05 09:58:34,BS208,north_commercial,academic
U014,2024-06-05 09:58:34,BS201,teaching_core,academic
U015,2024-06-05 09:58:34,BS202,teaching_core,academic
U016,2024-06-05 09:58:34,BS214,teaching_core,foodie
U017,2024-06-05 09:58:34,BS102,south_residential,academic
U018,2024-06-05 09:58:34,BS108,east_transport,shopaholic
U019,2024-06-05 09:58:34,BS205,teaching_core,dormitory_resident
U020,2024-06-05 09:58:34,BS110,south_residential,academic
U021,2024-06-05 09:58:34,BS109,south_residential,academic
U022,2024-06-05 09:58:34,BS202,teaching_core,academic
U023,2024-06-05 09:58:34,BS217,north_commercial,social_student
U024,2024-06-05 09:58:34,BS211,teaching_core,academic
U025,2024-06-05 09:58:34,BS212,teaching_core,commuter
U026,2024-06-05 09:58:34,BS104,teaching_core,academic
U027,2024-06-05 09:58:34,BS212,teaching_core,dormitory_resident
U028,2024-06-05 09:58:34,BS206,teaching_core,student_athlete
U029,2024-06-05 09:58:34,BS110,south_residential,foodie
U030,2024-06-05 09:58:34,BS108,east_transport,academic
U031,2024-06-05 09:58:34,BS204,teaching_core,academic
U032,2024-06-05 09:58:34,BS205,teaching_core,dormitory_resident
U033,2024-06-05 09:58:34,BS101,south_residential,student_athlete
U034,2024-06-05 09:58:34,BS212,teaching_core,social_student
U035,2024-06-05 09:58:34,BS101,south_residential,student_athlete
U036,2024-06-05 09:58:34,BS201,teaching_core,dormitory_resident
U037,2024-06-05 09:58:34,BS105,teaching_core,dormitory_resident
U038,2024-06-05 09:58:34,BS109,south_residential,dormitory_resident
U039,2024-06-05 09:58:34,BS102,south_residential,dormitory_resident
U040,2024-06-05 09:58:34,BS102,south_residential,foodie
U041,2024-06-05 09:58:34,BS215,north_commercial,shopaholic
U042,2024-06-05 09:58:34,BS110,south_residential,social_student
U043,2024-06-05 09:58:34,BS110,south_residential,academic
U044,2024-06-05 09:58:34,BS204,teaching_core,student_athlete
U045,2024-06-05 09:58:34,BS211,teaching_core,academic
U046,2024-06-05 09:58:34,BS102,south_residential,dormitory_resident
U047,2024-06-05 09:58:34,BS101,south_residential,academic
U048,2024-06-05 09:58:34,BS102,south_residential,social_student
U049,2024-06-05 09:58:34,BS302,south_residential,social_student
U050,2024-06-05 09:58:34,BS101,south_residential,dormitory_resident
U001,2024-06-05 10:22:07,BS202,teaching_core,academic
U002,2024-06-05 10:22:07,BS202,teaching_core,dormitory_resident
U003,2024-06-05 10:22:07,BS110,south_residential,academic
U004,2024-06-05 10:22:07,BS302,south_residential,shopaholic
U005,2024-06-05 10:22:07,BS104,teaching_core,student_athlete
U006,2024-06-05 10:22:07,BS202,teaching_core,foodie
U007,2024-06-05 10:22:07,BS206,teaching_core,social_student
U008,2024-06-05 10:22:07,BS212,teaching_core,social_student
U009,2024-06-05 10:22:07,BS217,north_commercial,traveler
U010,2024-06-05 10:22:07,BS206,teaching_core,academic
U011,2024-06-05 10:22:07,BS106,north_commercial,student_athlete
U012,2024-06-05 10:22:07,BS209,north_commercial,social_student
U013,2024-06-05 10:22:07,BS202,teaching_core,academic
U014,2024-06-05 10:22:07,BS201,teaching_core,academic
U015,2024-06-05 10:22:07,BS105,teaching_core,academic
U016,2024-06-05 10:22:07,BS216,north_commercial,foodie
U017,2024-06-05 10:22:07,BS203,teaching_core,academic
U018,2024-06-05 10:22:07,BS101,south_residential,shopaholic
U019,2024-06-05 10:22:07,BS212,teaching_core,dormitory_resident
U020,2024-06-05 10:22:07,BS110,south_residential,academic
U021,2024-06-05 10:22:07,BS302,south_residential,academic
U022,2024-06-05 10:22:07,BS213,teaching_core,academic
U023,2024-06-05 10:22:07,BS101,south_residential,social_student
U024,2024-06-05 10:22:07,BS103,teaching_core,academic
U025,2024-06-05 10:22:07,BS202,teaching_core,commuter
U026,2024-06-05 10:22:07,BS302,south_residential,academic
U027,2024-06-05 10:22:07,BS103,teaching_core,dormitory_resident
U028,2024-06-05 10:22:07,BS104,teaching_core,student_athlete
U029,2024-06-05 10:22:07,BS109,south_residential,foodie
U030,2024-06-05 10:22:07,BS201,teaching_core,academic
U031,2024-06-05 10:22:07,BS213,teaching_core,academic
U032,2024-06-05 10:22:07,BS103,teaching_core,dormitory_resident
U033,2024-06-05 10:22:07,BS107,east_transport,student_athlete
U034,2024-06-05 10:22:07,BS207,teaching_core,social_student
U035,2024-06-05 10:22:07,BS212,teaching_core,student_athlete
U036,2024-06-05 10:22:07,BS203,teaching_core,dormitory_resident
U037,2024-06-05 10:22:07,BS104,teaching_core,dormitory_resident
U038,2024-06-05 10:22:07,BS110,south_residential,dormitory_resident
U039,2024-06-05 10:22:07,BS302,south_residential,dormitory_resident
U040,2024-06-05 10:22:07,BS302,south_residential,foodie
U041,2024-06-05 10:22:07,BS106,north_commercial,shopaholic
U042,2024-06-05 10:22:07,BS109,south_residential,social_student
U043,2024-06-05 10:22:07,BS101,south_residential,academic
U044,2024-06-05 10:22:07,BS105,teaching_core,student_athlete
U045,2024-06-05 10:22:07,BS105,teaching_core,academic
U046,2024-06-05 10:22:07,BS109,south_residential,dormitory_resident
U047,2024-06-05 10:22:07,BS210,east_transport,academic
U048,2024-06-05 10:22:07,BS102,south_residential,social_student
U049,2024-06-05 10:22:07,BS205,teaching_core,social_student
U050,2024-06-05 10:22:07,BS102,south_residential,dormitory_resident
U001,2024-06-05 11:23:41,BS206,teaching_core,academic
U002,2024-06-05 11:23:41,BS107,east_transport,dormitory_resident
U003,2024-06-05 11:23:41,BS206,teaching_core,academic
U004,2024-06-05 11:23:41,BS302,south_residential,shopaholic
U005,2024-06-05 11:23:41,BS205,teaching_core,student_athlete
U006,2024-06-05 11:23:41,BS215,north_commercial,foodie
U007,2024-06-05 11:23:41,BS104,teaching_core,social_student
U008,2024-06-05 11:23:41,BS203,teaching_core,social_student
U009,2024-06-05 11:23:41,BS106,north_commercial,traveler
U010,2024-06-05 11:23:41,BS211,teaching_core,academic
U011,2024-06-05 11:23:41,BS106,north_commercial,student_athlete
U012,2024-06-05 11:23:41,BS106,north_commercial,social_student
U013,2024-06-05 11:23:41,BS207,teaching_core,academic
U014,2024-06-05 11:23:41,BS202,teaching_core,academic
U015,2024-06-05 11:23:41,BS103,teaching_core,academic
U016,2024-06-05 11:23:41,BS208,north_commercial,foodie
U017,2024-06-05 11:23:41,BS201,teaching_core,academic
U018,2024-06-05 11:23:41,BS210,east_transport,shopaholic
U019,2024-06-05 11:23:41,BS205,teaching_core,dormitory_resident
U020,2024-06-05 11:23:41,BS110,south_residential,academic
U021,2024-06-05 11:23:41,BS214,teaching_core,academic
U022,2024-06-05 11:23:41,BS202,teaching_core,academic
U023,2024-06-05 11:23:41,BS209,north_commercial,social_student
U024,2024-06-05 11:23:41,BS206,teaching_core,academic
U025,2024-06-05 11:23:41,BS211,teaching_core,commuter
U026,2024-06-05 11:23:41,BS213,teaching_core,academic
U027,2024-06-05 11:23:41,BS105,teaching_core,dormitory_resident
U028,2024-06-05 11:23:41,BS105,teaching_core,student_athlete
U029,2024-06-05 11:23:41,BS216,north_commercial,foodie
U030,2024-06-05 11:23:41,BS301,east_transport,academic
U031,2024-06-05 11:23:41,BS202,teaching_core,academic
U032,2024-06-05 11:23:41,BS203,teaching_core,dormitory_resident
U033,2024-06-05 11:23:41,BS210,east_transport,student_athlete
U034,2024-06-05 11:23:41,BS203,teaching_core,social_student
U035,2024-06-05 11:23:41,BS212,teaching_core,student_athlete
U036,2024-06-05 11:23:41,BS203,teaching_core,dormitory_resident
U037,2024-06-05 11:23:41,BS101,south_residential,dormitory_resident
U038,2024-06-05 11:23:41,BS302,south_residential,dormitory_resident
U039,2024-06-05 11:23:41,BS110,south_residential,dormitory_resident
U040,2024-06-05 11:23:41,BS217,north_commercial,foodie
U041,2024-06-05 11:23:41,BS106,north_commercial,shopaholic
U042,2024-06-05 11:23:41,BS210,east_transport,social_student
U043,2024-06-05 11:23:41,BS110,south_residential,academic
U044,2024-06-05 11:23:41,BS105,teaching_core,student_athlete
U045,2024-06-05 11:23:41,BS203,teaching_core,academic
U046,2024-06-05 11:23:41,BS110,south_residential,dormitory_resident
U047,2024-06-05 11:23:41,BS107,east_transport,academic
U048,2024-06-05 11:23:41,BS217,north_commercial,social_student
U049,2024-06-05 11:23:41,BS203,teaching_core,social_student
U050,2024-06-05 11:23:41,BS101,south_residential,dormitory_resident
U001,2024-06-05 12:00:12,BS213,teaching_core,academic
U002,2024-06-05 12:00:12,BS107,east_transport,dormitory_resident
U003,2024-06-05 12:00:12,BS103,teaching_core,academic
U004,2024-06-05 12:00:12,BS216,north_commercial,shopaholic
U005,2024-06-05 12:00:12,BS105,teaching_core,student_athlete
U006,2024-06-05 12:00:12,BS217,north_commercial,foodie
U007,2024-06-05 12:00:12,BS217,north_commercial,social_student
